word_count,sentence_count,polysyll_count,ave_word_length,ave_phrase_count,ave_syllable_count_of_word,word_count_per_sentence,consonant_cluster,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvcc_density,ccvccc_density,count_oov_words,count_stopwords,readability_score,ttr,root_ttr,corr_ttr,log_ttr,noun_tr,verb_tr,lexical_density,foreign_tr,compound_tr,prefix_token_ratio,prefix_derived_ratio,suffix_token_ratio,suffix_derived_ratio,total_affix_token_ratio,total_affix_derived_ratio,actor_focus_ratio,object_focus_ratio,benefactive_focus_ratio,locative_focus_ratio,instrumental_focus_ratio,referential_focus_ratio,infinitive_verb_ratio,participle_verb_ratio,perfective_verb_ratio,imperfective_verb_ratio,contemplative_verb_ratio,recent_past_verb_ratio,aux_verb_ratio
12,0,0,4.416666666666667,0.0,1.6666666666666667,12.0,0.4166666666666667,1.6666666666666667,1.4166666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,1,4,0.471000000000001,0.5833333333333334,2.0207259421636903,1.4288690166235207,0.783091851,0.5,0.083333333,0.6666666666666666,0.0,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0
20,2,1,4.9,1.5,1.9,10.0,0.65,1.9,1.6,1.6,0.9,0.65,0.35,0.05,0.05,4,11,0.7590000000000003,0.65,2.9068883707497264,2.0554804791094465,0.8562011298888887,0.3,0.15,0.6,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20,1,1,5.1,0.0,2.0,20.0,0.6,2.0,1.7,1.45,0.8,0.45,0.35,0.05,0.0,1,6,3.559000000000001,0.5,2.236067977,1.5811388300841895,0.7686217868402407,0.45,0.05,0.55,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
137,6,3,5.291970802919708,2.2857142857142856,2.08029197080292,22.83333333333333,0.7664233576642335,2.08029197080292,1.715328467153285,1.583941605839416,0.9854014598540146,0.6058394160583942,0.4160583941605839,0.1313868613138686,0.0218978102189781,20,55,16.754333333333335,0.218978102,2.5630729731502826,1.812366279990531,0.6913029609133434,0.3284671532846715,0.094890511,0.5182481751824818,0.2116788321167883,0.051094891,0.0,0.0,0.0072992700729927,1.0,0.0072992700729927,1.0,0.0072992700729927,0.0,0.0,0.0,0.0,0.0,0.0218978102189781,0.0583941605839416,0.0437956204379562,0.0072992700729927,0.0072992700729927,0.0,0.0
48,4,1,5.416666666666667,0.0,2.25,12.0,0.7916666666666666,2.25,1.7708333333333333,1.5833333333333333,0.9583333333333334,0.6666666666666666,0.5208333333333334,0.125,0.0,12,15,4.287000000000001,0.2708333333333333,1.876388374866284,1.326806944007555,0.66257199,0.3958333333333333,0.0625,0.4791666666666667,0.1666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0,0.0208333333333333,0.0,0.0,0.0
40,2,3,4.825,1.3333333333333333,2.0,20.0,0.6,2.0,1.575,1.475,0.95,0.475,0.3,0.05,0.0,7,12,5.679,0.425,2.687936011143122,1.900657780874821,0.7680417263016122,0.6,0.05,0.75,0.1,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0
80,3,4,5.1375,2.75,2.1,26.666666666666668,0.625,2.1,1.775,1.5875,0.9,0.5,0.3625,0.0,0.0,20,36,11.78566666666667,0.375,3.3541019662496843,2.3717082451262845,0.7761699471996201,0.2625,0.0875,0.5,0.075,0.0875,0.0,0.0,0.0125,1.0,0.0125,1.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0625,0.05,0.0125,0.0,0.0,0.0
135,3,5,5.118518518518519,1.5,2.140740740740741,45.0,0.5037037037037037,2.140740740740741,1.8444444444444448,1.6592592592592592,0.9777777777777776,0.4148148148148148,0.3333333333333333,0.0296296296296296,0.0,20,59,22.749,0.237037037,2.7541214906363853,1.9474579822405904,0.7065324695027639,0.2888888888888888,0.1259259259259259,0.4888888888888889,0.044444444,0.074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0074074074074074,0.074074074074074,0.037037037037037,0.0148148148148148,0.0222222222222222,0.0,0.0
110,9,7,4.9818181818181815,1.25,1.990909090909091,12.22222222222222,0.6272727272727273,1.990909090909091,1.7272727272727273,1.4636363636363636,0.9181818181818182,0.4636363636363636,0.3363636363636363,0.0909090909090909,0.009090909090909,32,49,10.921222222222225,0.2272727272727272,2.3836564731139807,1.6854996561581053,0.6847972067479441,0.4363636363636363,0.054545455,0.5818181818181818,0.054545455,0.018181818,0.0,0.0,0.0181818181818181,2.0,0.0181818181818181,2.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.009090909090909,0.0181818181818181,0.009090909090909,0.009090909090909,0.0,0.0,0.009090909090909
25,2,1,5.0,0.0,1.84,12.5,0.8,1.84,1.68,1.48,0.92,0.48,0.44,0.08,0.0,4,12,1.9890000000000008,0.52,2.6,1.8384776310850235,0.7968463205835411,0.4,0.04,0.48,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0
61,5,4,5.229508196721311,0.0,2.0327868852459017,12.2,0.7213114754098361,2.0327868852459017,1.852459016393443,1.5573770491803278,1.0327868852459017,0.5901639344262295,0.4918032786885246,0.0655737704918032,0.0163934426229508,17,27,5.721,0.3114754098360656,2.432700718725024,1.720179174807852,0.7162562210501102,0.360655738,0.081967213,0.5081967213114754,0.081967213,0.098360656,0.0,0.0,0.0491803278688524,1.0,0.0491803278688524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0491803278688524,0.0163934426229508,0.0327868852459016,0.0,0.0,0.0
24,1,0,5.5,0.0,2.25,24.0,0.7083333333333334,2.25,1.9583333333333333,1.75,1.0416666666666667,0.6666666666666666,0.5,0.0416666666666666,0.0,4,8,5.1030000000000015,0.4583333333333333,2.2453655975512468,1.5877132402714709,0.7545168838552493,0.2916666666666667,0.1666666666666666,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0,0.0
12,0,0,5.583333333333333,0.0,2.1666666666666665,12.0,0.8333333333333334,2.1666666666666665,1.8333333333333333,1.8333333333333333,1.1666666666666667,0.75,0.5,0.0833333333333333,0.0,1,4,0.471000000000001,0.6666666666666666,2.309401076758504,1.6329931618554523,0.8368288369533894,0.4166666666666667,0.1666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,1,5.785714285714286,0.0,2.2857142857142856,14.0,0.7857142857142857,2.2857142857142856,2.071428571428572,1.7857142857142858,1.1428571428571428,0.7857142857142857,0.5714285714285714,0.1428571428571428,0.0,2,2,1.2430000000000003,0.5714285714285714,2.138089935299395,1.5118578920369088,0.7879486051115806,0.5,0.0,0.5,0.071428571,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,0,4.935483870967742,0.0,1.7741935483870968,15.5,0.967741935483871,1.7741935483870968,1.5161290322580645,1.3548387096774193,0.8387096774193549,0.6451612903225806,0.5806451612903226,0.064516129032258,0.0,0,14,3.4650000000000016,0.3870967741935484,2.155263624321299,1.524001524002286,0.723621406,0.2903225806451613,0.064516129,0.3548387096774194,0.1612903225806451,0.096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.064516129032258,0.0,0.0,0.0,0.0
20,1,2,5.55,0.0,1.95,20.0,1.05,1.95,1.65,1.65,1.0,0.8,0.5,0.2,0.0,2,9,3.559000000000001,0.55,2.4596747752497685,1.7392527130926083,0.8004371064686713,0.35,0.05,0.45,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
68,3,2,4.955882352941177,2.0,2.014705882352941,22.666666666666668,0.6323529411764706,2.014705882352941,1.6470588235294117,1.4852941176470589,0.8970588235294118,0.5735294117647058,0.4264705882352941,0.0735294117647058,0.0,9,23,9.393666666666668,0.2941176470588235,2.42535625,1.7149858514250882,0.7099719879357254,0.3382352941176471,0.1176470588235294,0.4558823529411764,0.1617647058823529,0.1029411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.088235294117647,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0
48,1,1,5.208333333333333,3.0,2.1041666666666665,48.0,0.6041666666666666,2.1041666666666665,1.7291666666666667,1.5625,0.875,0.5,0.3541666666666667,0.0416666666666666,0.0,12,18,14.367000000000004,0.3541666666666667,2.453738644055909,1.735055234471418,0.7318693439253258,0.3541666666666667,0.083333333,0.5208333333333334,0.0625,0.125,0.0,0.0,0.0208333333333333,1.0,0.0208333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0
80,5,6,4.7875,1.3333333333333333,1.95,16.0,0.6,1.95,1.6,1.4375,0.8375,0.4125,0.3375,0.05,0.0,2,34,8.799000000000001,0.2875,2.571478174124758,1.818309654596818,0.7155351797998596,0.3125,0.075,0.4,0.1125,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.05,0.0375,0.0125,0.0,0.0,0.0
17,1,2,5.529411764705882,2.0,2.235294117647059,17.0,0.7647058823529411,2.235294117647059,1.7647058823529411,1.7058823529411764,0.9411764705882352,0.6470588235294118,0.5294117647058824,0.0,0.0,1,6,2.4010000000000016,0.5882352941176471,2.42535625,1.7149858514250882,0.812711509,0.3529411764705882,0.0,0.4705882352941176,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,5,0,4.963302752293578,1.8333333333333333,1.963302752293578,21.8,0.7155963302752294,1.963302752293578,1.6788990825688073,1.385321100917431,0.8440366972477065,0.5412844036697247,0.4036697247706422,0.036697247706422,0.0091743119266055,22,45,13.497000000000002,0.2018348623853211,2.107217827486533,1.490028015252912,0.658881526,0.4128440366972477,0.055045872,0.5137614678899083,0.04587156,0.110091743,0.0,0.0,0.0091743119266055,1.0,0.0091743119266055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018348623853211,0.036697247706422,0.0091743119266055,0.0275229357798165,0.0,0.0,0.0
112,5,6,5.205357142857143,1.6666666666666667,2.0892857142857144,22.4,0.6428571428571429,2.0892857142857144,1.8214285714285716,1.5625,0.9375,0.4732142857142857,0.3839285714285714,0.0178571428571428,0.0,10,39,13.983,0.2232142857142857,2.362277956,1.6703827619526523,0.6821821754478264,0.3392857142857143,0.0625,0.4464285714285714,0.035714286,0.1517857142857142,0.0,0.0,0.0178571428571428,1.0,0.0178571428571428,1.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0446428571428571,0.0267857142857142,0.0178571428571428,0.0,0.0,0.0
14,0,0,4.785714285714286,0.0,2.0,14.0,0.5,2.0,1.7857142857142858,1.2857142857142858,0.9285714285714286,0.4285714285714285,0.3571428571428571,0.0714285714285714,0.0,1,6,1.2430000000000003,0.5714285714285714,2.138089935299395,1.5118578920369088,0.7879486051115806,0.3571428571428571,0.071428571,0.4285714285714285,0.1428571428571428,0.071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0
36,3,1,5.444444444444445,0.0,2.138888888888889,12.0,0.7222222222222222,2.138888888888889,1.8333333333333333,1.7222222222222223,1.1388888888888888,0.5833333333333334,0.4444444444444444,0.1111111111111111,0.0555555555555555,9,12,3.015000000000001,0.2777777777777778,1.6666666666666667,1.1785113019775793,0.6425486044692343,0.4722222222222222,0.055555556,0.5277777777777778,0.1666666666666666,0.055555556,0.0,0.0,0.0277777777777777,1.0,0.0277777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0
68,4,1,4.941176470588236,1.8,2.0294117647058822,17.0,0.6617647058823529,2.0294117647058822,1.8088235294117647,1.3529411764705883,0.9558823529411764,0.4852941176470588,0.4264705882352941,0.0588235294117647,0.0,19,23,7.807,0.2647058823529412,2.182820625326997,1.5434872662825794,0.6850021281749339,0.5147058823529411,0.029411765,0.5882352941176471,0.1911764705882352,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0147058823529411,0.0147058823529411,0.0,0.0,0.0
94,4,4,5.1063829787234045,2.2,2.117021276595745,23.5,0.6063829787234043,2.117021276595745,1.797872340425532,1.5425531914893618,1.0106382978723405,0.4680851063829787,0.3297872340425531,0.0531914893617021,0.0,16,37,12.383,0.2978723404255319,2.8879794895246214,2.042109880970524,0.7334334816175646,0.3297872340425531,0.1276595744680851,0.5425531914893617,0.1170212765957446,0.042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0106382978723404,0.0212765957446808,0.0,0.0,0.0,0.0,0.0319148936170212,0.0531914893617021,0.0425531914893617,0.0106382978723404,0.0,0.0,0.0106382978723404
13,0,1,5.0,0.0,1.7692307692307692,13.0,1.0,1.7692307692307692,1.2307692307692308,1.3076923076923077,0.6923076923076923,0.6153846153846154,0.3076923076923077,0.1538461538461538,0.0769230769230769,4,7,0.8570000000000011,0.7692307692307693,2.773500981126146,1.9611613513818404,0.8977117175026231,0.4615384615384615,0.0,0.5384615384615384,0.2307692307692307,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,0,5.375,0.0,2.0,16.0,0.875,2.0,1.8125,1.5625,1.0,0.6875,0.5625,0.0,0.0,1,6,2.015000000000001,0.5625,2.25,1.590990257669732,0.79248125,0.375,0.0625,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0
13,0,2,5.769230769230769,0.0,2.3846153846153846,13.0,0.7692307692307693,2.3846153846153846,2.0,1.8461538461538465,1.2307692307692308,0.6153846153846154,0.3076923076923077,0.1538461538461538,0.0,3,2,0.8570000000000011,0.5384615384615384,1.941450686788302,1.3728129459672884,0.758654413,0.3076923076923077,0.076923077,0.3846153846153846,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0
14,1,2,6.642857142857143,0.0,2.7142857142857144,14.0,1.0,2.7142857142857144,2.2142857142857144,2.2142857142857144,1.2142857142857142,0.7857142857142857,0.5,0.1428571428571428,0.0,4,6,1.2430000000000003,0.7857142857142857,2.9398736610366685,2.078804601550749,0.9086181061280522,0.2142857142857142,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0
15,1,0,4.2,0.0,1.6666666666666667,15.0,0.6,1.6666666666666667,1.4,1.0666666666666669,0.7333333333333333,0.4666666666666667,0.3333333333333333,0.0,0.0,3,6,1.6290000000000004,0.6666666666666666,2.581988897471611,1.8257418583505536,0.8502741537276025,0.2666666666666666,0.066666667,0.4,0.1333333333333333,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0
14,1,0,5.357142857142857,0.0,2.071428571428572,14.0,0.7857142857142857,2.071428571428572,1.7142857142857142,1.7857142857142858,1.0,0.5714285714285714,0.3571428571428571,0.0714285714285714,0.0,1,6,1.2430000000000003,0.4285714285714285,1.6035674514745464,1.1338934190276817,0.6789391989029928,0.3571428571428571,0.0,0.4285714285714285,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,1,4.782608695652174,0.0,2.0,23.0,0.5217391304347826,2.0,1.826086956521739,1.391304347826087,0.8695652173913043,0.391304347826087,0.3478260869565217,0.0,0.0,4,10,4.7170000000000005,0.5217391304347826,2.502172968684897,1.7693034738587656,0.7925087653372186,0.5217391304347826,0.043478261,0.5652173913043478,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,4,2,5.265822784810126,1.75,1.9873417721518989,19.75,0.6582278481012658,1.9873417721518989,1.7848101265822784,1.5949367088607596,1.0,0.5443037974683544,0.430379746835443,0.0253164556962025,0.0126582278481012,9,28,9.743,0.2784810126582278,2.4751933820372525,1.750226025186606,0.7074217516094375,0.3670886075949367,0.050632911,0.4810126582278481,0.1265822784810126,0.1012658227848101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050632911392405,0.0379746835443038,0.0126582278481012,0.0,0.0,0.0
102,4,2,5.137254901960785,1.75,1.9509803921568627,25.5,0.7941176470588235,1.9509803921568627,1.656862745098039,1.5490196078431373,0.9901960784313726,0.6176470588235294,0.4901960784313725,0.0588235294117647,0.0098039215686274,21,38,13.791,0.1764705882352941,1.7822655773580138,1.2602520756252087,0.6249489185307584,0.4901960784313725,0.058823529,0.5784313725490197,0.1078431372549019,0.039215686,0.0,0.0,0.0098039215686274,1.0,0.0098039215686274,1.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0098039215686274
19,1,1,5.2105263157894735,2.0,1.894736842105263,19.0,0.8947368421052632,1.894736842105263,1.8421052631578947,1.4736842105263157,1.0526315789473684,0.5789473684210527,0.5263157894736842,0.0526315789473684,0.0,2,8,3.173,0.5789473684210527,2.523573072576179,1.784435632438388,0.8143810382095967,0.3684210526315789,0.052631579,0.4210526315789473,0.1578947368421052,0.0,0.0,0.0,0.1052631578947368,2.0,0.1052631578947368,2.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,1,5.954545454545454,0.0,2.363636363636364,22.0,0.7272727272727273,2.363636363636364,2.090909090909091,2.0,1.2727272727272727,0.6363636363636364,0.5,0.1363636363636363,0.0,4,5,4.331000000000001,0.5454545454545454,2.5584085962673253,1.8090680674665816,0.8039057008383147,0.4545454545454545,0.090909091,0.6363636363636364,0.090909091,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0
12,1,0,4.416666666666667,0.0,1.8333333333333333,12.0,0.5,1.8333333333333333,1.75,1.0833333333333333,0.9166666666666666,0.5,0.4166666666666667,0.0833333333333333,0.0,4,5,0.471000000000001,0.75,2.598076211353316,1.837117307087384,0.8842282173954805,0.4166666666666667,0.083333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0
79,5,0,4.6075949367088604,1.1666666666666667,1.7468354430379749,15.8,0.5949367088607594,1.7468354430379749,1.4936708860759491,1.3544303797468351,0.8734177215189873,0.4556962025316455,0.3417721518987341,0.050632911392405,0.0,15,33,8.637000000000002,0.2531645569620253,2.250175801852048,1.591114568,0.685608886,0.3417721518987341,0.088607595,0.4810126582278481,0.088607595,0.1012658227848101,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0253164556962025,0.0126582278481012,0.0,0.0126582278481012,0.0,0.0253164556962025
139,8,5,4.39568345323741,1.4444444444444444,1.7266187050359711,17.375,0.4820143884892086,1.7266187050359711,1.5323741007194245,1.266187050359712,0.7769784172661871,0.3597122302158273,0.2446043165467626,0.0503597122302158,0.0,21,67,15.438,0.2158273381294964,2.544566789039913,1.7992804317122015,0.6892725400424308,0.2661870503597122,0.1007194244604316,0.4676258992805755,0.043165468,0.064748201,0.0,0.0,0.0071942446043165,1.0,0.0071942446043165,1.0,0.0,0.0215827338129496,0.0,0.0,0.0,0.0,0.0215827338129496,0.0287769784172661,0.014388489208633,0.014388489208633,0.0,0.0,0.014388489208633
98,6,0,4.755102040816326,1.4285714285714286,1.7959183673469388,16.333333333333332,0.7551020408163265,1.7959183673469388,1.5,1.346938775510204,0.8061224489795918,0.6326530612244898,0.4489795918367347,0.0612244897959183,0.010204081632653,8,35,10.800333333333333,0.2244897959183673,2.222335598014864,1.5714285714285714,0.6741688938335882,0.2755102040816326,0.071428571,0.4489795918367347,0.1122448979591836,0.1326530612244898,0.0,0.0,0.0204081632653061,1.0,0.0204081632653061,1.0,0.0,0.0306122448979591,0.0,0.0,0.0,0.0,0.0204081632653061,0.010204081632653,0.010204081632653,0.0,0.0,0.0,0.010204081632653
76,3,0,5.171052631578948,0.0,2.039473684210526,25.33333333333333,0.6973684210526315,2.039473684210526,1.736842105263158,1.5526315789473684,0.9473684210526316,0.618421052631579,0.4736842105263157,0.0131578947368421,0.0,11,25,10.988333333333332,0.3026315789473684,2.63828094,1.865546343003769,0.7240099931255161,0.3026315789473684,0.078947368,0.4736842105263157,0.039473684,0.1447368421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131578947368421,0.0,0.0,0.0,0.0,0.0131578947368421,0.0394736842105263,0.0263157894736842,0.0131578947368421,0.0,0.0,0.0131578947368421
83,5,3,4.626506024096385,1.6666666666666667,2.048192771084337,16.6,0.4096385542168674,2.048192771084337,1.710843373493976,1.3975903614457832,0.7831325301204819,0.3373493975903614,0.2650602409638554,0.0,0.0,11,41,9.285000000000002,0.3012048192771084,2.7441064997422586,1.940376314265832,0.7284435241200643,0.3253012048192771,0.108433735,0.5542168674698795,0.024096386,0.072289157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240963855421686,0.0,0.0,0.0,0.0,0.0,0.0602409638554216,0.0240963855421686,0.036144578313253,0.0,0.0,0.0240963855421686
16,1,0,5.5625,0.0,2.3125,16.0,0.75,2.3125,1.875,1.75,1.0,0.625,0.4375,0.0625,0.0,2,3,2.015000000000001,0.5625,2.25,1.590990257669732,0.79248125,0.4375,0.0625,0.5625,0.0,0.1875,0.0,0.0,0.0625,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0
23,2,1,5.304347826086956,0.0,2.0,11.5,0.782608695652174,2.0,1.7826086956521738,1.4782608695652173,0.9565217391304348,0.6086956521739131,0.4782608695652174,0.0869565217391304,0.0,4,7,1.497,0.5652173913043478,2.710687382741972,1.9167454300136628,0.818036705,0.4782608695652174,0.086956522,0.6086956521739131,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0
22,1,1,5.5,0.0,2.3181818181818183,22.0,0.6818181818181818,2.3181818181818183,2.136363636363636,1.5909090909090908,1.0909090909090908,0.5909090909090909,0.4090909090909091,0.1363636363636363,0.0,4,8,4.331000000000001,0.5454545454545454,2.5584085962673253,1.8090680674665816,0.8039057008383147,0.4545454545454545,0.045454545,0.5909090909090909,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0
32,2,3,5.46875,1.5,2.15625,16.0,0.6875,2.15625,1.90625,1.78125,1.0625,0.59375,0.53125,0.0625,0.0,7,9,3.711,0.46875,2.651650429449553,1.875,0.7813781191217037,0.40625,0.03125,0.5,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0
18,1,0,4.944444444444445,2.5,2.055555555555556,18.0,0.6111111111111112,2.055555555555556,1.8888888888888888,1.3333333333333333,0.8888888888888888,0.5,0.4444444444444444,0.0555555555555555,0.0,4,9,2.787000000000001,0.6111111111111112,2.5927248643506746,1.8333333333333333,0.8296148293891938,0.3333333333333333,0.055555556,0.6666666666666666,0.0,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1,1,6.333333333333333,0.0,2.583333333333333,12.0,1.0833333333333333,2.583333333333333,1.9166666666666667,2.083333333333333,1.0833333333333333,1.0,0.75,0.1666666666666666,0.0,1,3,0.471000000000001,0.4166666666666667,1.4433756729740643,1.0206207261596576,0.647685462,0.5833333333333334,0.0,0.5833333333333334,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2,1,4.941176470588236,0.0,1.8235294117647056,8.5,0.8235294117647058,1.8235294117647056,1.588235294117647,1.3529411764705883,0.9411764705882352,0.7058823529411765,0.6470588235294118,0.0588235294117647,0.0,3,4,0.0210000000000007,0.5882352941176471,2.42535625,1.7149858514250882,0.812711509,0.6470588235294118,0.058823529,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0
50,2,2,4.54,2.5,1.84,25.0,0.58,1.84,1.6,1.26,0.76,0.42,0.34,0.02,0.0,14,22,8.139000000000001,0.4,2.828427125,2.0,0.7657757302033369,0.4,0.04,0.52,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0
20,1,0,4.85,2.0,1.95,20.0,0.65,1.95,1.6,1.3,0.85,0.5,0.35,0.05,0.0,5,6,3.559000000000001,0.55,2.4596747752497685,1.7392527130926083,0.8004371064686713,0.5,0.0,0.55,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
