label,article
0,"Naghihimutok sa galit ang magiging kumpare sana ni Andeng o Andrea Salvador Guevarra sa kanyang Facebook account, dahil sa regalong tarpaulin sana na hindi naipadala ni Ninang Andeng sa kanyang aanakin sa binyag. Ayaw kasi bayaran ng kumukuhang ninang kay Andrea na si Dave Sarmiento ang bayad sa delivery para maipadala ang hinihiling nitong regalo. Pahayag ni Andrea, wala naman daw problema kung kuhanin siyang ninang ng kamaganak/pamilya, kaibigan o kahit ng kakilala lang niya. Bukal naman sa kanyang kalooban ang pagbibigay ng regalo o pakimkim pero huwag naman sana siyang abusuhin. Hindi na rin nito napigilang maglabas ng saloobin matapos ang mga ibinato sa kanyang mura at masasakit na salita ng kaibigang si Dave.  Nung una ay tinatawanan lang nito at hindi pinapansin ang mga biro umano ng kanyang kaibigan. Pero pumalag si Andeng dahil hindi na nito nagustuhan ang sumunod na salita sa kanya ng lalake. ""Sana mag hirap ka ng todo"" ani Dave. Ipinagmalaki rin nito na hindi siya maghihirap dahil siya ay nakapagtapos. Maswerte lang daw si Andrea dahil mayaman ang pamilya nito. ""Abusado ka"" sagot naman nito sa lalake. Matagal na raw ganito ang ugali nito at mayabang pa pero hindi lang nagsasalita si Andrea. Natapos man ang kanilang pribadong pag-uusap sa messenger ay nagpatuloy naman ang parinigan nila sa social media. Laking pagsisisi nito dahil masyado raw siyang naging mabait sa kanyang mga kaibigan, hindi rin niya lubos maisip na mangyayari sa kanya ang ganitong pangaabuso. Kaya ang payo nito sa kanyang Facebook post, ""sa mga magulang na kumukuha ng ninong at ninang sana bukal sa loob natin na sana kung ano lng kayang ibigay nila tanggapin natin kasi di nila reponsibilidad ang mga bagay na kailngan nyo."" "
0,"Ang exam o test ay isinasagawa upang malaman kung mayroon bang natututunan ang bawat estudyante sa mga Itinuro ng kanilang mga guro. Isa ito sa pinakamahalagang paraan para mabigyan ng oras at panahon ang mga estudyante na ipakita ang kanilang natutunan. Subalit minsan ay hindi maiiwasang mahirap talaga ang mga exams o test na ibinibigay ng mga guro dahil to ay upang mas lalong mag-aral ang mga estudyante. Samantala, isang estudyante naman ang gumawa ng paraan upang makabawi sa kanyang guro na nagbigay umano ng mahirap na exam.  Sa Facebook post ng estudyanteng si Jocil Mia, ibinahagi nito ang larawan ng kanyang answer sheet kung saan makikitang hindi magkakasunod o hiwa-hiwalay ang kanyang mga sagot. Ayon kay Mia, ginawa niya ito upang makaganti umano sa mahirap na exam na ginawa ng kanyang guro.  “Maam ang hirap ng exam, kaya pahihirapan ko din kayu mag check,” pabirong caption ng estudyante. "
0,"Nakakapanlumo ang sinapit ng isang delivery rider matapos itong mawalan ng buhay dahil umano sa sobrang pagkapagod. Nadiskubre ang katawan ng rider na wala ng buhay habang nakasakay sa kanyang motorsiklo nitong November 1. Sa Facebook post ng netizen na si LA Ocampo, ibinahagi nito ang larawan ng delivery rider na kinilalang si Noel Oscote. Makikitang nakahiga si Oscote sa upuan ng kanyang motorsiklo na nasa tabi ng kalsada sa United St., Barangay Kapitolyo sa Pasig City. Isa umanong Lalamove delivery rider ang lalaki. Ayon kay Ocampo, umaga hanggang gabi nagtatrabaho si Escote, umulan man o umaraw para sa kanyang pamilya. Pinayuhan ni Ocampo ang mga delivery rider na huwag abusuhin ang sarili at magpahinga rin kung kinakailangan."
0,"Ang mga traffic enforcers ay madalas iwasan ng mga motorista dahil sa kanilang masamang imahe ng pangongotong at panghuhuli kahit na wala namang violations. Ang ilang motorista ay naman nakakaramdam ng inis o takot sa tuwing may madadaanang traffic enforcers. Madalas tayong makapanood at makabasa sa social media ng mga kwento patungkol sa mga traffic enforcers na mapagsamantala sa kanilang posisyon o hindi alam ang batas na kanilang ipinatutupad. Samantala, isang netizen ang nakarananas ng kakaiba at talagang nakaka-good vibes ito. "
0,"Tatlong araw pa lang sa trabaho pero sisante ang inabot ng isang pobreng kahera ng isang shopping mall. Dahil ito sa pag pilit sa kanya umano na aminin ang isang kasaalang hindi naman niya ginawa. Kwento ng cashier, ito ang kanyang first job. Pero sa kasamaang palad ay ganito pa ang kanyang naging karanasan.  ""First job ko as cashier sa Landmark makati sobrang lala ng nangyare sakin. 3rd day ko sa trabaho kahapon ng pagkaha sa landmark. 11-8pm schedule ko, nung mga alas dos ng hapon tinawag ako nung supervisor ko at kinausap ako. Hinold na nila ako nung time na to di na nila ako pinagkaha. Sabi  sakinng supervisor"" Buendicho anong nangyare kahapon?"", Sabi ko bakit po ma'am? Sabi nya ""bakit nagshort ka ng 4993.71 pesos?""  Ikinagulat ito ng kahera na si Erika Joy Buendicho, kahit wala pang karanasan at pangatlong araw pa lang niya sa trabaho ay kampante naman siya at tiwalang nagampanan niya ng maayos ang kanyang tungkulin. Ni-review at kinausap ang lahat ng nakasama nito sa kanyang pagkakaha at na-check naman na maayos ang lahat ng kanyang naging transaksyon. ""Tama naman lahat ng transaction ko walang mali, so ibig sabihin daw nasakin daw yung mali ako daw makakasagot nun umamin na daw ako. Nasan daw yung limang libong nawawala."" Paulit-ulit naman niya itong sinagot na wala sa kanya ang pera at hindi niya alam kung saan napunta ito. Ani ng manager ni Erika ay huwag na daw itong mahiya at aminin na niya na kinuha niya ang pera, dahil kung hindi ay tuluyan na siyang dadalhin sa security office. Dahil wala namang siyang ginawang masama ay hindi ito nagpasindak sa patuloy na pananakot ng naturang manager."
0,"Nagbigay ng babala ang isang netizen matapos ang hindi makakalimutang pangyayari sa kanya patungkol sa isang babaeng kulang umano sa pag-iisip. Sa Facebook post ni Jenny Mago Rodriquez, pinayuhan niya ang lahat ng dumadaan sa footbridge along SM Bicutan at Bicutan Market na mag-ingat. In-upload din ni Jenny ang larawan ng babaeng nanakit at nagtangkang hablutin umano ang kanyang bag. Aniya, napakalakas raw nito at kahit ang mga enforcers na pumipigil sa kanya ay nasaktan at nagkasugat. Kwento niya, hindi na niya nagawang sampahan ito ng kas0 sa dahilang may sakit raw ito sa pag-iisip. “Hindi na namin nagawang ituloy ang kas0 sa kaniya dahil we've been discouraged na baka magsayang lang kami ng panahon dahil nga raw baka may menta1 dis0rder siya,” sabi ni Jenny. Bandang alas tres umano nangyari ang lahat. Aniya, kahit maraming tao ay walang takot at pagdadalawang isip ang nasabing babae. Kaya naman pinayuhan ni Jenny ang lahat na mag-ingat dahil “these kind of people ay wala ng pinipiling lugar at oras.”"
0,"Viral sa social media ang apology letter ng isang babae sa kanyang ex-fiancé matapos niya itong lokohin. Sa Facebook post ni Adrian Dizon, ibinahagi nito ang mga larawan ng kanyang ex-fiancée kasama ang lalaking ipinalit sa kanya. Kasama rin sa in-upload ni Adrian ang apology letter ng kanyang ex-fiancée na ipinadala via Yahoo. Sa liham ay ilang ulit humingi ng sorry ang babae kay Adrian. Aniya, sana raw ay mapatawad siya ni Adrian sa panlolokong ginawa niya at alam din niyang gaganti ang karma sa kanya pagdating ng panahon. Sa ngayon ay umabot na sa 9.8k reactions, 2.4k comments at 9.4k shares ang post ni Adrian. "
0,"Instant yaman ang isang tour guide na swerteng makatagpo ng 27 kilong suka ng balyena habang siya ay naglilinis sa kanyang pinagtatrabahuhang beach sa Songkhla, Thailand. Malaking pagbabago ito sa buhay ng 43 taon gulang na si Isdaret Baodaeng dahil nadiskubre niya na milyon milyon pala ang halaga ng kanyang natagpuan na sa una'y inakala lang nitong basura. Ang nasabing suka kasi ng balyena o tinatawag na ""Ambergris"" ay isang mahalagang sangkap sa paggawa ng mga mamahaling pabango. Ito'y solido at kulay abo na nabuo sa loob ng digestive system ng balyena na kapag sinunog o tinunaw ay mayroong matapang na amoy. Si Isdaret ay naging isang tour guide sa mahabang panahon at nakakapaguwi lang ng sahod na $360 dollars sa isang buwan o mahigit kumulang 20 libong piso. Ang 27 kilong ambergris na nakalakal nito ay tinatayang nagkakahalaga ng mahigit  1 milyong dolyar. Presyong hindi matutumbasan kahit habangbuhay pa siyang magtrabaho bilang tour guide. Dahil sa pangyayaring ito ay nais na niyang magretiro at tumulungan ang kanyang pamilya na magkaroon ng masaganang pamumuhay. Ayon sa Food ang Agriculture Organitazion of the United Nations, ang pagbebenta ng ambergris ay ipinagbabawal at ilegal sa Pilipinas at sa iba pang kaugnay na bansa. Iminumungkahi na kung mayroong matatagpuang ganito na maituturing na yamang dagat ay kaagad na ipagbigay-alam at makipagugnayan sa mga awtoridad.
"
0,"Kinagiliwan sa social media ang post ni Kenneth Duclusa Reconalla kung saan ipinakita niya ang kanyang kakaibang diskarte upang hindi maaksaya ang mga lagayan ng skin care products na ginawa niyang baunan o lagayan ng kanyang pagkain. Sa post kung saan niya ini-upload ang litrato ng baon niyang ulam na nakalagay sa tatlong basyo ng iba't ibang klaseng soothing gel tulad ng ice jeju aloe vera, papaya at aloe vera, na tunay namang nagdulot ng aliw sa marami. Sinigurado naman ni Kenneth na malinis at hinugasan niya ang mga ito bago gamitin at lagyan ng pagkain. Umani naman ng iba't ibang komento at opinyon ang naturang post na talaga namang nagdulot ng good vibes sa mga nakakita at nakabasa sa social media. "
0,"Buwan pa lang ng Agosto ng umugong ang balitang hiwalay na ang aktres at fashion icon na si Heart Evangelista sa mister nitong si senador Chiz Escudero. Noong una ay napansin ng mga netizens na inalis ni Heart ang kanyang apelyido sa kanyang pangalan sa Instagram pati na ang post ng aktres na tila wala na itong suot na wedding ring. At nitong Lunes ay lumabas ang ulat mula sa Fashion Pulis na showbiz website ay kumpirmado na daw na hiwalay na nga ang dalawa, ito ay matapos ang pitong-taon na pagiging mag-asawa. Sinabi din sa nasabing ulat na nagbigay na umano si Heart ng go-signal sa kanyang mga kaibigan at kakilala na kumpirmahin na ang totoong estado ng relasyon kay Chiz. Samantala, hindi binanggit sa balita kung dumadaan na sa legal na proseso ng hiwalayan ang dating mag-asawa. Sa mga naunang ulat ay pinabulaanan ng mga malalapit na kaibigan ni Heart ang balita, gayundin ang ina ng aktres at sinabing okay na okay ang relasyon nina Chiz at Heart. Pareho lamang daw abala ang dalawa sa kanilang mga trabaho lalo pa’t maraming engagements si Heart sa ibang bansa at mga endorsements.* At magmula nang nagbukas ang 19th Congress ay abala na rin daw si Senator Chiz sa Senado. Matatandaan na lumabas din ang chismis na tila may third party na involved sa relasyon ng dalawa."
0,"Isang grupo ng magkakaibigan sa Caloocan City ang talaga namang hinangaan online dahil sa kabutihang kanilang ipinamalas sa isang matandang inabandona na diumano ng sariling pamilya. Kwento ng isa sa grupo na si Shawn Mendoza, noong October 10 habang nagkwekwentuhan at nakatambay sila sa isang tindahan ay may narinig silang matandang sumisigaw at umiiyak sa sakit. Kaya naman dali-dali nilang pinuntahan ang pinanggagalingan ng iyak at doon nga ay nakita nila ang isang matandang lalaking nakahiga sa sahig, walang suot na damit, puno ng sugat at nababalot ng sariling dumi. Ani Shawn, sobra raw ang kanilang pagkabigla sa matandang nakita na talaga namang dumurog sa kanilang mga puso. Kaya naman ninais ni Shawn na ibahagi sa social media ang pangyayaring iyon upang ihingi na rin ng tulong sa iba pang may magagandang loob si Tatay Armando, 70 years old, dalawang beses ng nastroke, iniwan ng pamilya at mga anak at ngayon ay namumuhay na lamang mag-isa. "
0,"""Education without values, as useful as it is, seems rather to make man a more clever devil."" ― C.S. Lewis Yan ang isang kasabihang pinaniniwalaan ng isang high school teacher sa Mabalacat, Pampanga na si Cassandra Marie Ismael. Para raw kasi kay Teacher Ismael, 'VALUES is more important than having HIGH GRADES"".  At napatunayan niya yan sa isang estudyante niya na aniya ay buong katapatang nagsabi na hindi ito nakapag-review kaya nagpasa ng papel na wala ni isang mang sagot sa kanilang pagsusulit. Kwento ni Teacher Ismael, isang araw ng nagpa-exams siya sa kanyang mga mag-aaral ay napukaw ang kanyang atensyon at naantig ang puso sa isa sa kanyang mga estudyante ng kanyang mabasa ang isinulat nito sa papel na imbes na sagot sa pagsusulit ay isang paghingi ng paumanhin dahil wala itong nasagot ni isa sa mga tanong. ""Sorry po Sir Hindi po ako naka-pagreview. Ayaw ko po mag-cheat kaya wala po ako sagot. Please appreciate."" sulat ng mag-aaral. Kaya imbes na magalit sa kanyang mag-aaral ay nagpasalamat pa ang guro sa pagiging tapat nito kaya naman kanyang ibinahagi sa social media ang isang 'appreciation post' para dito. ""I was touched and moved about this statement from one of my students, I'm not expecting that he's going to write this, I thought he's taking down his answers on our quiz. Thank you for making yourself honest. "" post niya."
0,"Sadyang kahanga-hangang makabasa at makapanood ng mga kwento ng Good Samaritans, mga taong may mabubuting puso na laging handang tumulong sa iba lalo na sa mga nangangailangan. Sa kanilang simpleng pagtulong sa kapwa ay marami ang nabibigyan nila ng inspirasyon at paniniwala na ang kabutihan ay patuloy pa rin na umiiral sa panahon ngayon. Tulad na lamang ng isang kwento mula sa isang netizen na tunay na kumurot sa puso at umani ng paghanga nang nakararami ng kanyang ibahagi sa social media ang isang di pangkaraniwang pangyayaring naganap sa kanya at sa isang bata ng makasabay niya ito sa isang sinehan sa Cagayan De Oro City. Kwento ng netizen at good samaritan na si Carla Nicole, isang bata na hindi niya kilala ang lumapit sa kanya habang nakapila siya sa bilihan ng movie ticket sa SM Uptown para sa movie na 'One Piece', isang Japanese animated fantasy action-adventure film. Tinanong siya diumano nito kung magkano ang ticket sa palabas at nang sinabi ni Carla ang presyo nitong 400 per ticket ay nagulat ang bata at kitang-kita na nalungkot siya at nadismaya. Nagtaka rin si Carla na hindi na ito umalis sa kanyang tabi at ilang sandali muli ay nagtanong raw ito sa kanya kung may mas murang ticket na pwedeng bilhin. ""This young lady approached me to and asked how much po ang ticket so I responded po na 400 so pag sabi ko sa price she was shocked tas tumahimik but she never leave my side so deadma lang ako baka na curious lang sa movie kasi anime so couple of minutes she grabbed my shorts and asked ‘Ate wala po bang mas mura na ticket?"", kwento ni Carla. Doon ay kinurot ang puso ni Carla kaya naman nagdesisyon siya na ilibre at bilhan na lamang ang bata ng ticket dahil kitang-kita niya diumano na gustong-gusto ng bata na panoorin ang naturang movie. ""Upon hearing what she said na antig puso ko so i asked her if she wanted to watch the movie and she said yes so i decided to buy her ticket agad kasi baka maubosan ng seat"", kwento niya. Sobrang naantig diumano ang damdamin ni Carla ng makita niya sa mukha ng bata ang sobrang tuwa at kagalakan ng makapasok na sila sa sinehan at sabay nanood ng 'One Piece'. Magkalapit lang din ang kanilang upuan, ayon kay Carla. ""She was so happy and excited good thing my seats available pa so sabay kami naka panuod ng one piece movie and magkalapit lang yung chair namin,"" aniya."
0,"Halos lahat ng mga kababaihan ay walang ibang hangad kundi maikasal at makasama sa pagtanda ang lalaking kanilang pinakamamahal. Sa kasamaang palad, hindi lahat ay itinadhanang maging ganoon ang kapalaran. 
Para sa isang babae na umaasang malapit na dumating ang araw na kanyang pinakahihintay, kung saan dadalhin sya sa altar ng kanyang lalaking pinakamamahal, wala nang mas sasakit pa sa pagiging engage subalit ilang buwan na lang bago kayo ikasal, ay bigla mong malalaman na pinagtataksilan ka pala ng lalaking inaasam mong makaisang dibdib. Ito ang nakakalungkot na sinapit ng isang babae mula sa kanyang yumaong ex-boyfriend na muntik pa umano nyang pakasalan. Ang sana’y matamis na pagsasama ay nauwi sa tila isang malaking bangungot para sa pinay na ito dulot ng kanyang masaklap at mapait na karanasan. Subalit makaraan ang isang taon matapos syang iwang luhaan, sumakabilang buhay ang lalaking nanloko sa kanya. Pagbabahagi sa social media ng babaeng tumangging mapangalanan, bagong engage pa lamang sila noon ng dati nyang nobyo nang magdesisyon silang sabay na kumuha ng life insurance policy. Ito ang dahilan kaya sila rin ang beneficiary ng isa’t-isa. Ngunit anim na buwan bago ang itinakdang araw ng kanilang kasal, nalaman nyang pinagtataksilan raw pala sya ng kanyang lalaking pakakasalan. Nagmakaawa umano sya sa kabit ng dati nyang boyfriend na layuan na nito ang lalaking ilang buwan na lang ay kanya nang magiging kabiyak, ngunit hindi sila tumigil. Nagmakaawa rin daw sya sa ex-boyfriend nya ngunit bigo syang mabawi ito mula sa kabit. Kwento ng dalaga, sinabihan lang raw sya ng lalaki na tigilan na nya sila ng kabit nya dahil hindi na raw nya sya mahal. Kaya naman dalawang buwan umano bago sila ikasal ay tuluyan na syang iniwan ng lalaki na nakarelasyon nya ng limang taon. Sa hindi inaasahang pagkakataon, yumao ang lalaki. Ang biglaan nitong pagkawala ay labis raw nyang ikinagulat. Nalaman nya ang masamang balita matapos raw syang tawagan ng kapatid ng dati nyang nobyo, kung saan in-inform sya nito na makakatanggap raw sya ng P1,000,000.00 mula sa insurance policy ng kanyang ex. Aniya pa sa naturang social media post, ang kabit na ipinalit sa kanya noon ng ex-boyfriend nya ay gusto raw na kunin ang pera sa kanya dahil buntis umano ito at walang trabaho. Subalit wala raw syang balak na ibigay sa babae ang pera. Sa panahon ngayon na walang kasiguraduhan ang buhay lalo na’t may pandemya, marami ang nakapagisip-isip at napagtanto kung gaano kahalaga ang pagkakaroon ng ‘life insurance’. Salungat sa de@th insurance na syang sasagot sa gastusin sa burol at libing ng yumao, ang life insurance ay magbibigay ng malaking halaga sa naiwang mahal sa buhay ng namayapang tao, o ang tinatawag na mga beneficiary. Bukod pa dito, kapag ang policy owner ay nagkaroon ng malalang sakit, ang life insurance din ay may kakayahang magbigay ng malaking halaga sa kliyente na makakatulong sa kanya sa pagpapagamot."
0,"Natural na maging malaki ang expectation sa kanya ng mga tao dahil nag-iisang anak lang siya ng mga bigating personalidad gaya nina Lucy at Goma. Pero hindi ito naging issue para sa 22-anyos na dalaga. ""They don't put pressure on me, they allow me to fail."" Tungkol sa pagiging artista, never daw itong pumasok sa isip ni Juliana, mas gugustuhin pa aniya ang maging direktor kaysa umarte. At kung ang maging isang beauty queen naman ang pag-uusapan, maaaring taglay niya raw ang tangkad pero hindi ang determinasyon at pagpupursige ng isang kandidata. Full support naman ang mga magulang niya sa kung ano man ang ninanais tahakin ni Juliana. ""They allow me to fail, they allow me to figure out what I want to do in sports or extracurricular activities, or what school I want to go to. They really gave me the freedom to choose."" Sadyang napakaswerte nito sa kanyang mga magulang at ganun din naman ang mga ito sa pagkakaroon ng anak na kagaya niya. ""Have you seen my parents? They’re such beautiful people! When I was young, I kinda thought I was adopted. Parang iba talaga yung itsura ko sa kanila eh! Iniisip ko, san ba 'ko nagmana?"" ""And then slowly I started seeing my dad’s features and then people started telling me, ‘You look like your mom!’ So ako naman, kinikilig ako, because ‘Wow! You think I look like mom?"" masayang pahayag ni Juliana. Kasalukuyang kumukuha ito ng kursong Public Administration sa UP Diliman at naninirahan sa kanilang tahanan sa Ormoc. Mula nang magumpisa ang pandemya ay dito na siya namalagi na siya at aminado naman ito na gusto niya ang buhay rito. ""I love it here. I can say that my life is here."" ani Juliana."
0,"Isang netizen ang nagbahagi kamakailan sa social media ng kanyang karanasan umano sa bagong style ng mga manloloko upang makuhanan ka ng pera sa GCASH. Ayon pa kay Facebook user Cam’z Jerico Kirk Hammet, pitong libo ang nakuha sa kanyang GCASH account kamakailan.  Bukod sa kanya, ay may store pa daw na nakuhanan naman ng halagang 22 libong piso. “Mga ka GCASH USER share ko lang ang bagong modus sa CGASH. Marami na po sila nabiktima dito na ganito po ang style nila. Nabiktima po kami ng 7k kahapon tapos nalaman namin na di lang pala kami ang nabiktima meron na naman po isang store owner na nakuhanan worth 22k sa gcash.” Panimula ng caption ng netizen Ang sistema daw ng mga suspek ay magpapa-cash in at pagkatapos ma proseso ang transaction at naisara na ang GCASH app ay saka nito ihahabol na kailangan pala niya ma picturan ang confirmation. “May pumunta po sa amin para mag pa cash in amounting 100 pesos. After matransact, yung tipong naclose mo na yung app sasabihin niya need niya pala picturan yung confirmation, kaya since close na ang mismong app, ang ipapakita na namin ay yung mismong text po.” Saad sa post ng biktima* At dahil nga naisarado na ang application ay mismong text message nalang mula sa inbox ang ipapakita sa customer. Habang ginagawa ito ay mag aattempt naman ang kasama ng suspek na iaccess ang GCASH account ng biktima sa cellphone nila at isasakto ang login sa pagpicture ng confirmation para makuha naman ang OTP at ma-access ang GCASH ng biktima nila. “Yun pala the moment na ipakita mo ang confirmation, nag attempt na pala yung kasama niya iopen ang gamit mong gcash app sa cp nila since alam na nila ang cp number kaya ang gagawin nila isasakto nila na mag attempt login kapag pinapicturan mo ang text kasi mag ppop up din yung bagong dating na OTP.” At wala pang ilang minute ay simot na ang laman ng GCASH wallet mo nang di mo alam.  May payo rin ang concerned netizen sa kapwa mga GCASH users at lalo na sa mga store owner na tulad niya para maiwasang mabiktima ng ganitong modus. “Kaya po sa nangyari, payo nalang po namin na kapag nagrequest sila ng reference no, or mismong text ni Gcash ay banggitin niyo na lang reference or isulat po sa papel.” Ayon pa kay Facebook user Cam’z Jerico Kirk Hammet ""Be vigilant nalang din po lalo na sa walk in tapos tipong nangungulit maipakita yung mismong text po ni GCash."" aniya pa"
0,"Ano nga ba ang sukatan ng tagumpay? Ito ba ay ang pagkakaroon ng maraming pera, malaking bahay at mamahaling kotse, magandang trabaho at 'travel abroads' o simple at masayang pamumuhay at pagiging kuntento sa kung ano ang meron tayo?  Iba-iba man ang ating batayan sa pagiging tagumpay sa buhay, ang mahalaga ay ang kaligayahan na ating tinatamasa kasama ang pamilya at mga mahal sa buhay. 'Bonus' na lamang sigurong maituturing ang karangyaan dahil ang pinakamahalaga ay pagiging tunay na maligaya sa iyong ginagawa, simple man ito o magara. Ang mahalaga ay iyo itong pinagsikapan at pinaghirapan hanggang sa makamit ang tagumpay na tinatamasa. Ito ay pinatunayan ng netizen na si Robin Paz Jr., na nagbahagi ng kanyang kahanga-hanga at 'very inspiring' na kwento kung paano niya napagtagumpayan na makamit ang pangarap sa kabila ng mga hirap sa buhay na dinanas noon. Sa isang 'private group' sa Facebook na 'Home Buddies', buong pagmamalaki niyang ibinahagi ang resulta ng kanyang pagsusumikap at dedikasyon. Kanya ring pinasalamatan ang mga taong naging bahagi ng kanyang tagumpay mula noong nagsimula lamang siya bilang nagbebenta ng plastic, dyaryo, at bakal hanggang sa nakatapos ng pag-aaral at magiing isang 'financial advisor' na naging susi sa kanyang magandang buhay sa kasalukuyan. "
0,"Likas sa ating mga Pilipino ang pagiging maalalahanin hindi lang sa ating mga pamilya ngunit maging sa iba din. Hindi maitatanggi na isa ito sa isang magagandang katangian na tunay namang nakakatutuwang makita sa bawat isa. Kaya naman kinagilawan sa social media ang post ng binatang si Justine Reyes kung saan ipinakita niya ang kakaibang kulitan at lambingan nila ng kanyang kaibigang nagkasakit kamakailan. Ang kanyang post ay umani ng libo-libong reaksyon online dahil sa nilalaman ng palitan nila ng mensahe ng kaibigang si John Paul Reyes, 23 taong gulang, mula sa isang bayan sa Bulacan. Mababasa ang pangangamusta ni Justine ang kaibigang natrangkaso at nagsabing dadalaw siya at hahatiran ito ng prutas. Ngunit walang kamalay-malay si John Paul na niyog pala ang prutas na balak dalhin nito para sa kanya. “May sakit po kasi tropa ko sabi ko dalahan ko sya ng fruits. Sakto may nakita po ako niyog sa bakuran na isipan ko yun ang madala trip lang din po hindi ko naman akalain na magva-viral pa yung trip ko,” pahayag ni Justine sa Balita online. Ayon pa sa binata, paborito talaga umano nilang pagtripan magbabarkada si John Paul sa tatlong taon nilang pagkakaibigan. Samantala, umabot na sa mahigit 41,000+ shares ang post na ito.




"
0,"Isang inabandonang aso na natagpuan sa may Mandaluyong City ang pumupukaw ngayon sa damdamin ng mga netizens matapos kumalat ng mga larawan nito. Ayon kasi sa nakapulot at tumulong dito ay may iniwan pa daw na sulat ang amo nito. Mensahe na natagpuang nakaipit sa tali ng aso para sa kung sino man ang makakapulot sa kanyang alaga. ""kuya/ate kung sino po ang makabasa nito sana po alagaan nyo po ng maayos ang aso ko"" Gamit ang isang pilas ng papel na tila galing pa sa notebook ng mismong nagsulat nito. Isang mag-aaral, marahil ay isang batang estudyante. Mahahalata mo rin ito dahil sa paggamit ng nagsulat ng liham ng ""po"" na para bang mula sa isang nagmamakaawang bata. ""Kaya kopo ginawa ito dahil lagi nagagalit si mama sakanya hindi ko man kagustuhan."" ""Sorry PANDA (crying/sad emoticon)"" Panda! Ito ang pangalan ng kawawang aso base sa sulat ng kanyang amo. Mabuti na lang may mabuting kalooban ang nakapulot kay Panda. Agad namang dinala ng nakapulot na si Nicole ang abondonadong aso sa Philippine Pet Birth Control Center Foundation sa may Boni Avenue. Muntik pa ngang hindi umabot si Nicole at Panda sa nasabing institusyon dahil gabi na at pauwi na raw ang mga staff nito. Pero nagpatulong pa rin ito sa guard ng lugar at sakto namang meron pang mga assistant doon para tuluyan ng maipasok at masuri ang kalagayan ni Panda. ""Hi, guys! Thank you so much for sharing and checking on Panda. I left her in PPBCC around 7PM yesterday"" ayon sa tweet ni Nicole. Sa kabila ng pakikisimpatya ng social media sa kalungkutang nadama ng mabasa ang emosyonal na mensahe ng amo nito. Marami rin ang humanga sa kabayanihan ipinamalas ni Nicole. Ang ilan pa sa mga ito ay nagpakita ng intensyong kupkupin ang asong si Panda sakaling wala pang umaapon rito. Sana ay makaabot sa batang amo na nasa mabuting kalagayan na ang kanyang minamahal na alaga.
"
0,"Ang singer-actress na si Maria Lea Carmen Imutan Salonga o mas kilala sa pangalan na Lea Salonga ay kilalang kilala sa buong mundo. Ang kanyang tagumpay sa entertainment industry ay bunga ng kanyang dedikasyon at talento sa pag-awit at pag-arte. MISS SAIGON SAGA Sa dinami-rami ng kanyang malalaking proyekto, isa na marahil sa hindi malilimutan ng lahat ay ang kanyang napakahusay na pagganap sa stage musical na Miss Saigon. Ang naturang proyekto ang nagbigay-daan upang umusbong sa kasikatan ang noon ay 18-anyos pa lamang na si Lea. Dahil sa kanyang hindi matatawarang talento, maraming pinto ang nagbukas para kay Lea na syang naging dahilan para lalo pa itong umangat sa larangan ng musika. Sunod-sunod rin ang nakamit nyang mga parangal mula sa mga prominenteng international award-giving bodies. LAST WOMAN STANDING Ngunit lingid sa kaalaman ng iba, ang lahat ng tagumpay na ito ay muntikan nang hindi mapasakamay ng magaling na aktres at mang-aawit dahil sa isa ring mahusay na kapwa nya pinay. Sya ang maituturing na naging tinik sa lalamunan o mahigpit na katunggali noon ni Lea sa kanyang audition para sa lead role na Kim sa Miss Saigon, bago pa man ito pinal na napasakanya. Sa kabila ng kanyang nakamamanghang talento, hindi naging madali para kay Lea na makuha ang malaking role na iyon sa nasabing musical play. Maraming iba pang dayuhan ang pinagpilian na gumanap sa napaka mapanghamong papel. Subalit ang pinaka naging mahigpit nyang kalaban para sa role na Kim ay isa ring pinay. THE ‘ALMOST’ MISS SAIGON Kilalanin si Monique Wilson, ang babaeng muntikan nang masungkit ang role na ibinigay at nagpasikat ng husto kay Lea Salonga sa Miss Saigon. Si Monique ay kababata at kaibigan ni Lea. Halos sabay nagsimula, ang dalawa ay pawang mga produkto ng theater company na Repertory Philippines na nagpo-produce ng theater plays at nagte-train ng mga batang aktor para sa teatro. UNSPOKEN PROFESSIONAL RIVALRY Dahil kapwa sila mahuhusay na mga batang aktor at mang-aawit noon, umugong ang mga haka-haka noon tungkol sa namumuong tensyon sa pagitan nila bunga umano ng kompetisyon. Ngunit mariin itong pinabulaanan ni Monique. ""Lea and I have been close friends since we were kids. I did my first play when I was 9 with Repertory Philippines, 'Annie,' with Lea,"" aniya sa isang panayam. AUDITION TAPES Sa dami ng mga sumubok, tanging silang dalawa lang ang mahigpit na pinagpilian ng Miss Saigon producers. Sa isang file video, habang sila ay naghihintay bago ilabas ang resulta kung sino ang napili, , mapapanuod sila na kapwa ini-interview tungkol sa kanilang naging audition para sa lead role na Kim. "
