label,article
1,"SAN ANTONIO, Nueva Ecija, Philippines — Arestado ang dalawang armadong lalaki na gumagawa ng gulo sa loob ng barangay hall ng Barangay Papaya at nakuha sa kanilang pag-iingat ang dalawang hindi lisensyadong pistola, dalawang granada, at dalawang camping knives,kamakalawa ng gabi. Tinukoy ang dalawang suspek na isang 45-anyos na negosyante ng Barangay San Josef, Laur, Nueva Ecija, at isang 32-anyos, na binata ng Barangay San Francisco ng bayang ito. Sinabi ni Major Rommel C. Nabong, hepe ng pulisya rito, na ang kanyang mga tauhan sa pangu­nguna ni deputy police head Major Randy Bagan ay nirespondehan ang distress call mula sa concerned citizen na nagrereklamo sa dalawang lalaki na may nakasukbit na baril sa bewang, ang pumasok sa barangay hall ng Bgy. Papaya, alas-9:25 ng gabi. Sa pagtatanong, ang dalawang suspek ay hindi umano nakapagpakita ng anumang kaukulang legal na dokumento ukol sa nakumpiska na isang cal.45 Colt MK IV Series 80 na may magazine na kargado ng limang bala; isang chocolate brown sling bag na naglalaman ng isang magazine para sa kalibre .45 na may kargang limang bala; dalawang hand grenades; isang Cal. 45 Medallion na may magazine at kargado ng pitong bala; isa pang brown sling bag na naglalaman ng isang magazine para sa kalibre .45 na puno ng siyam na bala; at dalawang camping knife. Ang dalawang suspek ay sinampahan ng mga kasong paglabag sa Republic Act 10591 o Comprehensive Firearms and Ammunition Regulation Act; Republic Act 9516 o Illegal possession of Explosives at Batas Pambansa Bilang 6 o Illegal Possession of Bladed, Pointed or Blunt Weapons sa provincial prosecutor’s office."
1,"MANILA, Philippines — Ipinagpatuloy kaha­pon ng Marcos adminis­tration sa Siquijor ang programang mamahagi ng pinansiyal na ayuda at libreng bigas para sa mahihirap na Pilipino kasabay ng Bagong Pilipinas Serbisyo Fair (BPSF) kung saan tinatayang 50,000 mga residente ng lalawigan ang nakinabang sa one-stop shop na pagkakaloob ng serbisyo. Pinangunahan ni Speaker Ferdinand Martin G. Romualdez at mga opisyal ng Department of Social Welfare and Development (DSWD) ni Sec.Rex Gatchalian ang paglulunsad ng Cash and Rice Distribution o CARD Program sa Dugukanan at Kapitolyo ng Siquijor bilang bahagi ng BPSF sa nasabing probinsya. Umabot sa P300 mil­yon ang benepisyong naipamahagi sa probin­sya at P117 milyon dito ay direktang cash assistance. Sa kautusan ni Pangulong Ferdinand “Bongbong” R. Marcos Jr., inihayag ni Speaker Romualdez na umabot sa 3,000 residente ng Siquijor ang nakatanggap ng kabuuang P2,000 ayuda bawat isa kung saan P1,000 mula dito ay naibigay ng P1,000 cash maliban pa sa isang sako ng 25-kilong bigas na nabili sa murang halaga lamang na P1,000 bawat sako. Binuo ni Speaker Romualdez at DSWD ang programang CARD bilang sagot sa hamon ni Pangulong Marcos na tulungan ang administasyon na mabigyan ang mahihihirap na Pilipino ng libreng bigas at iba pang ayuda sa harap ng inflation sa buong mundo. Sinabi ng lider ng Kamara na papel naman ng DSWD na tiyakin na ang listahan ng mga benepisyaryo ay naglalaman lamang ng mga pangalan ng Pilipino na hirap sa buhay at talagang nangangaila­ngan ng ayuda mula sa gobyerno. Maliban sa paghahanap ng pondo, patuloy din ang imbestigasyon ng House of Representatives at pagsuyod sa mga palengke para siguruhin na walang artipisyal na pagtaas ng presyo ng bigas dahil sa mapagsamantalang negosyante. Tinatayang 50,000 residente ng Siquijor ang dumalo sa Serbisyo Fair at naging benepisyaryo ng iba’t ibang serbisyo at ayuda mula sa gobyerno."
1,"MANILA, Philippines — Umakyat na sa 98 katao ang nasawi habang 9 ang nawawala sa naganap na landslide sa  Maco, Davao de Oro. Sa isang press brie­fing, sinabi ni Lea Añora ng management of the dead and missing unit ng municipal government na 88 bangkay at 10 bahagi ng katawan ang narekober simula ng tanghali kahapon. Ayon kay Añora na 79 na bangkay ang natukoy, idinagdag na 65 na death certificates ang naisyuhan. Dagdag pa  ni Añora, siyam ang nawawala, kabilang ang mga mang­gagawa na ihahatid sana pauwi nang mangyari ang landslide. Dalawang bus, ilang bahay at isang barangay hall ang natabunan sa landslide sa Barangay Masara noong Pebrero 6. Nabatid  naman sa Maco municipal disaster risk reduction and manage­ment council na 1,503 pamilya ang naapektuhan ng landslide. Samantala, sa report naman ng Davao de Oro provincial veterinary office,  23 aso at 27 pusa na iniwan ng mga apektadong residente ang  nasagip na ngayon aynasa impound area sa bayan ng Mawab. Tinataya naman ng  National Disaster Risk Reduction and Manage­ment Council (NDRRMC) na umabot na sa mahigit P1 bilyon ang pinsala sa agrikultura dahil sa northeast monsoon at trough ng low-pressure area sa Caraga at Bangsamoro Autonomous Region in Muslim Mindanao (BARMM)."
1,"MANILA, Philippines — Hinirang ang Cignal HD bilang kampeon ng Philippine National Volleyball Federation (PNVF) Champions League men’s division. Ito ay matapos gibain ng HD Spikers ang Iloilo D’Navigators, 27-25, 31-33, 25-16, 25-18, sa kanilang championship duel para angkinin ang gold medal HD bilang kampeon ng Philippine National Volleyball Federation (PNVF) Champions League men’s division. Ito ay matapos gibain ng HD Spikers ang Iloilo D’Navigators, 27-25, 31-33, 25-16, 25-18, sa kanilang championship duel para angkinin ang gold medal Pupuntiryahin ng University of Perpetual Help System DALTA ang ikatlong sunod na panalo kagaya ng pakay ng San Sebastian College at Mapua University sa NCAA Season 99 junior basketball tournament sa Filoil EcoOil Centre sa San Juan City. Lalabanan ng Junior Altas ang Junior Blazers ng La Salle Greenhills-College of St. Benilde ngayong alas-12 ng tanghali matapos ang laro ng Staglets at ng nagdedepensang Letran Squires sa alas-10 ng umaga. Haharapin naman ng Red Robins ang Emilio Aguinaldo College Brigadiers sa huling laro sa alas 4:30 ng hapon makaraan La Salle mainit ang simula kahapon sa Rizal Memorial Coliseum. Humataw si tournament MVP Jao Umandal ng 33 points, samantalang may 22 markers si JB Bugawan para banderahan ang Cignal HD na winalis ang lahat ng kanilang mga laro. Nalasap naman ng Iloilo ang nag-iisa nilang kabiguan sa torneong inorganisa ni PNVF president Ramon “Tats” Suzara. Nagtala ang HD Spikers ng 12 attack points sa fourth set kumpara sa pito ng D’Navigators na bigong mailusot ang mga hataw dahil sa depensa nina Umandal at Lloyd Josafat. Nakatabla ang Iloilo sa second frame, 33-31 ha_bang inangkin ng Cignal ang third at fourth set sa pangunguna nina Umandal, Bugawan, Madz Gampong at Wendell Miguel na pumalo ng championship point. Sa unang laro, pumalo si Arnel Aguilar ng game-high 19 points para gabayan ang College of St. Benilde sa 25-18, 25- 22, 26-24 pag-eskapo sa VNS Asereht at ibulsa ang bronze medal. Nag-ambag si Mike Balbacal ng 11 markers habang may 10 points si Neil Manalo para sa Blazers na naghahanda sa parating na NCAA men’s volleyball tournament. “Ang pinaka-main goal namin is to gain experience as a group kasi this is a young team,” wika ni coach Arnold Laniog. Samantala, dinaig ng Savouge Spin Doctors ang Philippine Army, 25-16, 25- 23, 25-21, para upuan ang fifth place. Tinakasan naman ng PGJC Philippine Navy ang Philippine Air Force, 25-18, 25-19, 23-25, 25-19, para sa seventh place sa classification phase."
1,"Para itaboy mangingisdang Pinoy MANILA, Philippines — Ibinunyag ng Bureau of Fisheries and Aquatic Resources (BFAR) na ginamitan ng cyanide ng Chinese fishermen ang Bajo de Masinloc upang maitaboy sa lugar ang mga mangingisdang Pinoy. Ayon kay BFAR spokesperson Nazario Briguera, ito ang pahayag sa kanila ng mga Pilipinong mangingisda kung saan plano na ito ng Chinese fishermen. Sa katunayan, maging ang Vietnamese fishermen ay gumagamit din ng cyanide sa Bajo de Masinloc o Scarborough Shoal. “At sinasabi, according to Filipino fishermen, ‘yung mga Chinese fishermen, if I am not mistaken, ay gumagamit ng cyanide as well ang mga Vietnamese fishers,” ani Briguera. Nakumpirma rin nila ang pagkasira ng mga coral reefs mula sa kanilang  ground personnel. Nabatid na umaabot sa bilyong piso ang halaga ng nasirang corals ng China. Ani Briguera, ang paggamit  ng cyanide sa Bajo de Masinloc ay maglalagay sa panganib sa buong marine resources, eco system at maging karagatan ng ibang bansa. “Kasi magkakarugtong po ang ating karagatan, hindi ibig sabihin po niyan ka [kapag] may pagkasira sa Bajo de Masinloc ay walang epekto iyan sa ibang bahagi ng ating karagatan,” dagdag pa ni Briguera. Ipinauubaya na rin nila sa Department of Justice kung aaksiyunan ang reklamo laban sa China. Samantala, tagumpay ang BFAR sa pamamahagi ng tulong sa mga Filipinong mangingisda sa bahagi ng Bajo de Masinloc sa Zambales kung saan natanggap ng mga ito ang nasa 14,000 liters ng diesel fuel, 50 liters ng motor oil at iba pang mga tulong sa 21 commercial fis­hing boat na nandoon sa lugar. Sinabi ni Briguera na ang isinagawang resupply mission ng BFAR at Philippine Coast Guard ay nakapaloob sa ”Bagong Pilipinas” ni Pa­ngulong Ferdinand Marcos Jr, upang matiyak ang food security sa bansa. Nais ng Pangulong Marcos na malayang makapangisda ang mga Pilipino."
1,"MANILA, Philippines – Didribol ang Philippine Sportswriters Association (PSA) Cup regular season ngayong araw sa Ninoy Aquino Stadium. Apat na koponan ang maglalaban para sa tropeo ng nagbabalik na annual basketball tournament. Pamumunuan ni Philippine Sports Commission (PSC) Chairman Richard Bachmann ang opening ceremony sa ganap na alas-7 ng gabi bago ang upakan sa pagitan ng Capital1 Solar Boys ni Manila Bulletin editor Ramon Rafael Bonilla at ng Strong Group Athletics Press Row Boys ni Daily Tribune boss Julius Manicad sa alas-8 ng gabi. Kasunod nito ang laban ng Say Chiz Smileys ni Philippine Daily Inquirer editor Francis Ochoa at ng Smart Sports Scribes ni Spin.PH chief Dodo Catacutan sa alas-9:30 ng gabi. Ang torneo ay isa sa mga proyekto ni PSA president Nelson Beltran ng The Philippine Star. Nauna nang idinaos ang isang preseason tiff kung saan pumangalawa ang Smileys at pumangatlo ang Sports Scribes sa bumanderang Team PSC na tumipa ng four-game sweep sa torneong suportado ng PSC, ni top sports agent Danny Espiritu, Shakey's at Athletic Events and Sports Management Group Inc."
1,"HINDI lamang pala ang pambu-bully sa mga Pilipinong mangingisda sa Bajo de Masinloc ang masamang ginagawa ng China kundi pati na rin ang malawakang pagsira sa mga lamandagat sa nasabing shoal. Gumagamit umano ng cyanide ang mga Chinese fishermen sa paghuli ng isda sa nasabing lugar na pag-aari ng Pilipinas. Ang Bajo de Masinloc ay 220 kilometers ang layo sa Zambales. Bukod sa mga Chinese, gumagamit din ng cyanide ang mga Vietnamese fishermen. Sabi ng Bureau of Fisheries and Aquatic Resources (BFAR) milyun-milyong piso ang damage sa mga lamandagat dahil sa cyanide fishing. Apektado rin ng cyanide ang corals na tirahan ng mga isda. Ang Bajo de Masinloc ang sinasabing pinakamaraming nahuhuling isda. Ito ang dahilan kaya ayaw papasukin doon ang mga mangingisdang Pinoy. Noong Biyernes, sinabi ni National Security Adviser Eduardo Año na magsisimula nang magpatrulya ang Philippine Coast Guard (PCG) at BFAR sa paligid ng Bajo de Masinloc upang mabantayan ang shoal at pati na rin ang mga mangingisdang Pinoy na maraming ulit nang nakaranas nang pambu-bully sa China Coast Guard. Ayon kay Año, nanggaling ang direktiba kay President Ferdinand Marcos Jr. Sinabi pa ni Año na sisiguruhin nila na mabibigyan ng proteksiyon ang mga Pilipinong mangingisda. Hindi umano hahayaan na maulit ang mga ginagawang panggigipit sa mga Pilipinong mangingisda. Noon nakaraang Enero, limang miyembro ng China Coast Guards (CCG) ang nang-harassed sa mga mangingisdang Pilipino habang kumukuha ng mga kabibi sa Bajo de Masinloc. Na-videohan ng mga mangingisda ang pangha-harass ng CCG members. Hinarang ng CCG na nakasakay sa rubber boat ang mga mangingisda. Hinawakan ng mga ito ang bangka ng mga Pinoy fishermen para hindi makaalis. Ayon sa mga mangingisdang Pinoys, nilapitan sila ng CCG nang makitang kumukuha ng mga kabibi. Nang makita ng mga CCG ang mga nakuha nilang kabibi na nasa bangka, inutusan umano sila ng mga ito na ibalik ang mga iyon sa dagat. Hindi ito ang unang pagkakataon na hinarass ang mga mangingisda sa Bajo de Masinloc. Noong ­Disyembre 2023, hinarang ang mga mangingisdang Pinoys ng mga Chinese militia at saka itinaboy. Dahil sa ginawa ng mga Chinese militia, walang naiuwing huli ang mga mangingisda. Wala silang kinita kaya gutom ang inabot nila at pati ang pamilyang umaasa sa kanila. Ang gagawing pagpapatrulya ng PCG at BFAR sa Bajo de Masinloc ay dapat gawing regular. Kailangang magpakita ng ngipin ang Pilipinas sa China sa pagkakataong ito. Pag-aari ng Pilipinas ang Bajo de Masinloc kaya dapat lumaban."
1,"MANILA, Philippines — Nagbabala ang isang grupo ng mga negosyante na makakasama sa halip na makabuti ang isinusulong na P100 minimum wage hike sa Senado. Sa position paper na ipinadala ng mga negosyante kay Senate President Juan Miguel Zubiri na petsang Pebrero 14, 2024, nagpahayag ng mariing pagtutol ang iba’t ibang business group sa pagpasa ng Se­nate Bill 2534 o ang panukalang Wage Increase Act of 2023. Sinabi ng mga negos­yante na bagamat makikinabang ang may 5 milyong empleyado sa pribadong sektor sa panukala, maiwanan naman ang 47 milyong self-employed gaya ng mga magsasaka, mangingisda, tricycle driver at iba pang katulad ng mga ito. “Sa kabaligtaran, ang legislated wages, habang masasaktan ang micro, small and medium enterprises, lalong sasama ang kalagayan ng nakakaraming 47-milyong manggagawa at hindi magandang kontribusyon sa ekonomiya,” ayon sa sulat. Kapag tumaas umano ang presyo ng bilihin bunsod ng pagtataas ng sahod ng mga empleyado sa pribadong sektor, ang mga nasa informal sector ay maaapektuhan din. Sa halip na magpasa ng batas na magtataas ng sahod, iminungkahi ng mga negosyante sa Kongreso ang pagsasagawa ng komprehensibong hakbang para tugunan ang econo­mic equality sa pamamagitan ng paglikha ng mga patakaran na tutugon sa mababang produksyon, hindi mabuting pamamahala at lumalalang kahirapan. Noong nakaraang linggo ay inaprubahan ng Senado sa ikalawang pagbasa ang SB 2534. Sa Kamara, sinabi ni House Deputy Majority Leader at Iloilo 1st District Rep. Janette Garin na maliit ang P100 panukala ng Senado kumpara sa P350 na arawang kita na kabilang sa tinatalakay sa Kamara. Masusi pa itong pinag-aaralan ng mga kongresista dahil sa inaasahang magi­ging epekto nito. Ang inuna ng Kamara ay ang mga panukala na makatutulong sa mga mahihirap na pamilya, kabilang ang mga programa sa pagbibigay ng ayuda."
1,"Nagpaliwanag si Victorias City, Negros Occidental Mayor Javi Beni­tez sa mga isyu sa kanila ng kanyang ama na si Bacolod Mayor Albee Benitez matapos ang sunud-sunod niyang pasaring sa mga Instagram story niya. Kahapon nga ay nakatanggap kami ng tawag mula sa kanya. Aniya, naging emosyonal lang siya sa umpisa at hindi niya akalaing makakaapekto ang mga sinabi niya. Sayang naman kasi talaga na nag-graduate siya sa prestigious university sa United States kung parang showbiz ang magiging approach niya sa pinagdaraanan ng kanyang pamilya. Nagkasunud-sunod ang post ni Javi ng cryptic messages nung pumutok ang kuwento kina Mayor Albee at Ivana Alawi. Nauna na ngang sinasabi sa isang statement ni Mayor Albee na meron nang dissolution ang kanilang marriage ng kanyang misis. Kung sabagay, lumalamig na rin ang intriga kina Albee and Ivana. Pero totoo kayang sumasakit ang ulo ng management ni Ivana tungkol sa intrigang ito?"
1,"Masayang-masaya si Janice de Belen para sa showbiz career ng anak na si Kaila Estrada. Nag-trending si Kaila noong isang taon dahil sa husay nito sa pag-arte sa seryeng Linlang na unang napanood sa Prime Video. Ngayon ay napapanood ang dalaga tuwing gabi sa Linlang The Tele­serye Version at Can’t Buy Me Love. “No’ng bata si Kaila mas nakitaan ko siyang maging model. Kasi mahilig siyang mag-pose sa pics niya. She became a model din naman. But really seeing how good she is as an actress, I am truly proud,” paglalahad ni Janice. Hinayaan lamang umano ng beteranang aktres si Kaila na gawin kung ano ang nararapat sa trabaho. Matatandaang nabanggit ni Kaila sa pahayag noon na hindi talaga humihingi ng tips o payo mula sa mga magulang na parehong kilala bilang mga magagaling na artista. “I don’t criticize her. I want her to discover these things on her own. I will compliment her, but not criticize,” giit niya. Samantala, kamakailan ay naospital ang bunsong anak nina Janice at John Estrada na si Yuan. Ngayon ay maayos na ang kalagayan ng binata. “Yuan is recovering very well. He had a gallbladder procedure,” pagbabahagi ng aktres. Karelasyon ni Anthony, tanggap si Maris Halos hindi pa rin makapaniwala si Anthony Jennings na tatangkilikin ng mga manonood ang bago nilang tambalan ni Maris Racal. Kinagigiliwan ng mga tagahanga ang karakter ng dalawa bilang sina Snoop at Irene sa Can’t Buy Me Love na pinagbibidahan nina Belle Mariano at Donny Pangilinan. “Sobrang nakaka-overwhelm. ‘Di ko rin in-expect na tatanggapin nang gano’n. Of course, alam naman nating Filipino culture na mahal na mahal nila ‘yung romcom (romantic comedy), ‘di ba? Iyon talaga ‘yung nagpapasaya sa kanila and happy naman ako na nag-work ‘yung mga eksena namin,” nakangiting bungad ni Anthony. Para sa baguhang aktor ay talagang nagkasundo ang kanilang mga ugali ni Maris. Malaking bagay rin na pareho ang sense of humor nina Anthony at Maris. “Si Maris magaling naman talaga siya eh. Nagko-connect kami sa isa’t isa, parehas kami ng humor and rare nga ‘yung makatagpo ka ng someone na makakapagpatawa kayo nang parehas,” giit ng binata. Katulad ni Maris ay mayroon ding kasintahan sa tunay na buhay si Anthony. Ayon sa aktor ay suportado rin ng nobya ang kanilang tambalan ni Maris na kilala ngayon bilang SnoopRene. “Matagal na kami, five years na kami. Support naman siya sa lahat ng ginagawa ko. Lagi ko naman sinasabi sa kanya and siyempre communication is the key pa rin talaga. Kailangan pa rin kausapin, ipatindi ‘yung line of work mo. Kasi sa showbiz mahirap intindihin ‘yung trabaho natin. And happy naman ako kasi minsan ka lang din makatagpo ng tao na nakakaintindi ng ginagawa mo,” makahulugang paliwanag ng aktor. (Reports from JCC)"
1,"Isa sa pinakamasayang fan meeting ng mga Korean idol ang SIKcret Time in Manila: Park Hyung-sik’s 2024 Asia Tour Fan Meeting ng actor - singer na si Park Hyung-sik na ginanap sa Smart Araneta Coliseum last Saturday night. Umaapaw ang kilig at good vibes dahil sa pinakitang kabaitan ng bida sa Korean drama series na Doctor Slump. Iba ang charm ni Park Hyung-sik kung saan nakipagkulitan siya sa host na si Janeena Chan at Pinoy fans na dumagsa sa Araneta nung gabing ‘yun. Advantage na singer talaga siya kaya kahit ‘di mo naman naintindihan ang kanta ay affected ka. At ang nakakatuwa, paulit-ulit siyang nagpapasalamat sa mga nanood na nag-effort pa ang iba na mag-rent ng outfit – may naka-wedding dress at naka-Hwarang outfit (title ng isang Korean drama na ginawa niya). At ang bilis niyang natutong mag-Tagalog. Kaya naman sabog ang fans niyang nagpunta nung gabing ‘yun. Ilan sa mga salitang mabilis niyang nabigkas ay “nakakaloka,” “naloloka ako sa ‘yo,” “ano ba ‘yan?” “keri,” “kaya,” “maraming salamat po” at “mahal kita.” Magaling din kasing host si Janeena Chan at mabilis ang interpreter ni Park Hyung-sik kaya talagang parang relate ang lahat. Maganda rin ang ginawa ng producer ng fan meeting na imbes na English ang translation na pinapakita sa screen, Tagalog ang ginamit nila kaya mas masaya. Panay rin ang promote nito ng ongoing series niyang Doctor Slump na sa totoo lang ay ang ganda ng story dahil tungkol sa mental health pero magaan ang pagtalakay nila. Ka-partner niya rito si Park Shin-hye na una na niyang nakatambal sa The Heirs starring Lee Min-ho. Nung matatapos na ang fan meeting ay kita mo talagang ang saya niya. Marami na kaming napanood na fan meeting ng mga Korean star pero isa talaga toh sa super fun kaya sulit ang mga nagbayad. Sa huli ay nagbigay siya ng mensahe sa fans “After 4 years, I was able to return here. Thank you so much for all your passionate love. I sincerely thank you for your support of my drama ‘Doctor Slump.’ I want to make more opportunities in the future, so I can’t meet you more often.” Mga senador, nahati sa wedding reception nina Chiz / Heart at birthday nina Enrile at Jinggoy Ang daming ganap nung Sabado ng Gabi. Bukod sa fan meeting ni Park Hyung-sik, ginanap din ang reunion concert ng Rivermaya na hindi pala soldout. That night din naganap ang successful first ever concert ng The Voice USA season 19 fan favorite Ryan Gallagher na The Voice of Ryan sa Music Museum. Nahati naman ang mga pulitiko at ilang government officials sa 100th birthday celebration ni Juan Ponce Enrile at birthday celebration ni Senator Jinggoy Estrada. Kasabay rin nito ang renewal of vows reception after nina Senator Chiz Escudero and Heart Evangelista. Pero present daw sa ginanap na reception ng exclusive renewal of vows nina Mr. & Mrs. Escudero Sen. Robin Padilla and Sen. Bong Revilla and Rep. Lani Mercado. Andun din sina Senators Loren Legarda, Cynthia Villar, Mark Villar, Nancy Binay, Sonny Angara and wife Tootsy, Grace Poe, Joel Villanueva, Bong Go, Alan Cayetano and Rep. Lani Cayetano. Anyway, si Michael Leyva pa rin ang gumawa ng reception outfit ni Heart na halos limang araw na raw walang tulog pero bumiyahe na kaagad. Ayon sa kanyang trusted assistant : “Safe flight ganda at matulog ka sa plane,5 days straight halos wala kang tulog,yung vitamins mo itodo mo na.” Nakaalis na nga si Heart ng Pilipinas at ang post niya ay “Paracetamol and kisspirin is all I need and I’m off.? what a week !:) thank you for all the sweet greetings!? “Catch you later Manila!” Grabe noh paano na lang kung nakatulog siya nang mahaba, mas dyosa pa siguro si Heart."
1,"Maraming tutol sa ginagawang pangangalap ng pirma para magkaroon ng maamyendahan ang Konstitusyon. Inuulan ng batikos ang pagpapapirma sapagkat hindi naman talaga ito kusang­loob ng mamamayan. May kapalit ang pagpapapirma kabilang ang pagbibigay ng ayuda. Pagkatapos makapirma saka ibibigay ang ayuda na galing daw sa Department of Social Welfare and Development (DSWD). Itinanggi naman ito ng DSWD. Ang mas matindi ay ang sinasabing pagbibigay ng pera kapalit ng pirma. Sinasabing mga mayor na mismo ang nagkukumahog para maisulong ang pag­papapirma. Malaking halaga ng pera ang sangkot para maisulong ang peoples initiative (PI). Sa interview ng Teleradyo kay dating senador Panfilo Lacson kahapon, nakaabot sa kanyang ka­alaman na malaki ang perang pinamumudmod para makakalap ng pirma. Pero P1,000 lamang umano ang napapasakamay ng mga taong pumirma. Ibig sabihin, nakupitan na ng mga nagsusulong ng PI ang pondo para rito. Umaksiyon na ang Commission on Elections (Comelec) at ipinatigil na ang validation ng mga signatures na nakalap. Sinabi naman ni Sen. Imee Marcos na dapat nang ibasura ng Comelec ang nakolektang pirma ng People’s Initiative for Reform, Moder­nization and Action (PIRMA). Illegal entity umano ito. Marami raw siyang katibayan na ang pagpapirma ay may kapalit na mga kupon at ang iba ay food packs. Orga­ni­sado umano ang pangangalap ng pirma para sa PI. Sa kabila ng mga kaliwa’t kanang pagbatikos sa PI, sinabi ng mga nasa likod ng PIRMA na itutuloy ang pangangalap ng pirma. Kahit daw iniimbestigahan ng Senado ang signature drive para sa PI walang ma­kapipigil sa kanila. Maski raw ang Comelec, Supreme Court, Senate at Congress ay hindi sila mapipigilan. Wala raw makakapigil sa people’s initiative dahil ito ay karapatan ng mamamayan. Sabi ni Noel Oñate, lead convenor ng PIRMA, na­abot na nila ang required 12 percent ng total population sa ilalim ng people’s initiative. Itinanggi naman niya na marami na sa mga pumirma ang bumawi ng kanilang signature. Hindi rin naman sinabi ni Oñate kung sino ang mga donor ng signature drive. Ang privacy umano ng mga nasa likod ng pagpapapirma ay mananati­ling sagrado at protektado sa ilalim ng batas. Ngayong nababahiran at nadudungisan na ang signature drive, may maniniwala pa kaya na ito nga ay totoong saloobin ng mamamayan. Ang mga nakalap kayang pirma ay totoo sa kalooban o pumirma dahil may kapalit. Wala namang muwang sa pag­papalit ng Konstitusyon ang maralita kaya mas maganda kung itigil na ang signature drive. Isa pa, hindi naman depektibo ang 1987 Constitution."
1,"INDIANAPOLIS -- Isinalpak ni Stephen Curry ng Golden State Warriors ang huling apat niyang tira sa right corner para ungusan si Sabrina Ionescu, 29-26, sa isang three-point NBA-Women’s NBA Challenge sa NBA All-Star festivities. Matapos ang kanilang laban ay niyakap ni Ionescu ang kanyang idol na si Curry. Ang kauna-unahang shootout ng magkaibang gender ay isang groundbreaking showdown sa pagitan nina Curry, ang NBA all-time 3-point basket leader, at Ionescu, ang WNBA single-season 3-point record holder mula sa New York Liberty. Kapwa tumira sa NBA 3-point range, ginamit ni Curry ang NBA ball habang kay Ionescu ang WNBA ball. Hinamon ni Ionescu si Curry matapos niyang ipasok ang 37 mula sa posibleng 40 points sa 2023 WNBA 3-Point Contest, ang best score sa anumang single round ng isang WNBA o NBA 3-point competition. Samantala, muling hi­ni­rang sina Damian Lillard ng Milwaukee Bucks at Mac McClung ng Orlando Magic G-League development team bilang Three-Point King at Slam Dunk cham­pion, ayon sa pagkaka­sunod."
1,"MANILA, Philippines – Nakatakdang repasuhin sa susunod na linggo ang executive order na nagbabago sa tariff rates para sa electric vehicles (EVs), kung saan posibleng maisama ang e-motorcycles sa listahan ng mga sasakyan na nakikinabang sa tax breaks. Naunang sinabi ni National Economic and Development Authority (NEDA) chief Arsenio Balisacan na ang Executive Order No. 12, series of  2022 na nagbibigay ng tax breaks sa ilang uri ng EVs ay magkakaroon ng mandatory review ngayong buwan. Ang EO12 ay na-upload sa Official Gazette noong January 19, 2023, at nagkabisa noong February 20, 2023. Isasailalim ito sa pagrepaso simula February 21, 2024. Ang EO12 ay inilabas upang palakasin ang Electric Vehicle Industry Development Act (EVIDA), sa layuning maisulong ang EVs sa bansa para matulungan itong maitulak ang green transport at mabawasan ang carbon emissions. Maliban sa e-motorcycles, na hindi kasama sa tariff suspension at pinapatawan pa rin ng 30% import charge, ang iba’t ibang uri ng electric vehicles at mga component nito ay nakakuha ng mas mababang taripa sa ilalim ng EO12 mula sa dating 5% hanggang 30% sa kasalukuyang 0% import duty. Ang NEDA ang ahensiya na nagrekomenda sa pagpapatupad ng EO12 sa loob ng limang taon upang baguhin ang tariff rates para sa ilang EVs at mga parts at components nito. Nagpahayag ng alalahanin ang EV industry stakeholders sa EO12 buhat nang simulan ito noong 2023, binigyang-diin na hindi makatarungan na i-etsa-puwera ang e-motorcycles sa mga tumatanggap ng tax breaks mula sa pamahalaan kahit na ang motorsiklo ang bumubuo sa karamihan sa mga motorista sa bansa, ayon sa datos mula sa Land Transportation Office (LTO). Sa datos ng Statista Research Department, nasa 7.81 million private motorcycles at tricycles ang nakarehistro sa Pilipinas noong 2022. Ito rin ang nagtulak kay Albay Rep. Joey Salceda na ihain ang House Bill 9573, na naglalayong rebisahin ang EO12, upang isama ang  e-motorcycles ss EVs na nabibigyan ng tax breaks. ""Some 60 percent of electric vehicles are two-wheeled, meaning that the vast majority of electric vehicles do not benefit from the tax incentives granted under the law... encouraging electric cars while locking out electric motorcycles does not address congestion issues, but merely substitutes petroleum-fueled cars for their space on the road,"" sabi ni Salceda sa kanyang bill. ""In order to address these issues, this proposal clarifies in its definition of terms that electric vehicles include two-wheeled vehicles. Additionally, the measure provides a zero-percent duty treatment on completely-built electric vehicles to accelerate the shift to these types of vehicles,"" dagdag pa niya. Sa isang pag-aaral noong 2021, natuklasan ng international consulting firm Frost & Sullivan na ang mga consumer sa Pilipinas ay nasasabik sa pagpapakilala sa EVs sa Pilipinas, sa patuloy na pagsusulong sa lumalawak na environmental awareness."
